timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
57,NORMAL,273.096872913157,242.730717184769,200,-3.5527136788005e-15,16.4142925931254,184,0,20.1662990188565,30.3661557283882,0,81723.1495094282,4854.61434369537,-76868.5351657329,1,1,model_causal_myopic_1h_annual,0.924153380091279,-1.64162617738e-17,0.0758466199087207,1,273.096872913157,242.730717184769,30.3661557283882,0,0,0.89375,-3.5527136788005e-15,7.04034329513927e-13,0,200,21.6007171847687,0,0,271.852,1.24487291315695,0
58,NORMAL,227.164,227.164,185.258755626673,6.21724893790088e-15,15.7092125397785,170.438055176539,0,19.3958901225689,0,0,76455.6449248385,4543.28,-71912.3649248385,1,1,model_causal_myopic_1h_annual,0.921832256736718,3.09365168719398e-17,0.0781677432632815,1,227.164,227.164,0,0,0,0.89375,6.21724893790088e-15,8.13550780771649e-13,0,185.258755626673,20.775244373327,0,0,227.164,0,0
59,NORMAL,207.19725859082,207.19725859082,164.167118811015,-2.66453525910038e-15,16.3625979379244,151.033749306134,0,20.110257616689,0,0,69827.2785585526,4143.9451718164,-65683.3333867362,1,1,model_causal_myopic_1h_annual,0.909363409899548,-1.47595382471348e-17,0.0906365901004524,1,207.19725859082,207.19725859082,0,0,0,0.89375,-2.66453525910038e-15,7.66615158804054e-13,0,164.167118811015,21.5401397798052,0,0,207.0544,0,0.142858590820011
60,NORMAL,213.767415331254,213.767415331254,171.011329133153,-2.1316282072803e-14,16.1285305550483,157.330422802501,0,19.8546497113091,0,0,71966.2770645548,4275.34830662507,-67690.9287579297,1,1,model_causal_myopic_1h_annual,0.913815631891995,-1.13905621754332e-16,0.0861843681080048,1,213.767415331254,213.767415331254,0,0,0,0.89375,-2.1316282072803e-14,3.91130183063293e-13,0,171.011329133153,21.266086198101,0,0,210.406,0,3.36141533125378
61,NORMAL,242.041027758567,242.041027758567,199.355562386915,-2.04281036531029e-14,16.0682322509321,183.407117395961,0,19.7889685680434,0,0,81321.0465465678,4840.82055517133,-76480.2259913965,1,1,model_causal_myopic_1h_annual,0.925411061122822,-9.48275174868449e-17,0.0745889388771782,1,242.041027758567,242.041027758567,0,0,0,0.89375,-2.04281036531029e-14,3.12904146450632e-14,0,199.355562386915,21.1954653716519,0,0,237.2188,0,4.82222775856656
62,NORMAL,266.046270774166,242.515423615742,200,-6.21724893790088e-15,15.9230103513464,184,0,19.6304610461497,23.5308471584243,0,81455.2305230748,4850.30847231484,-76604.92205076,1,1,model_causal_myopic_1h_annual,0.92625607467478,-2.87938229824801e-17,0.0737439253252201,1,266.046270774166,242.515423615742,23.5308471584243,0,0,0.89375,-6.21724893790088e-15,-7.82260366126587e-14,0,200,21.0254236157422,0,0,259.5628,0,6.48347077416645
63,NORMAL,269.202633421327,243.809660468447,200,1.24344978758018e-14,17.0285533764668,184,0,20.83909582345,25.3929729528806,0,82059.547911725,4876.19320936894,-77183.3547023561,1,1,model_causal_myopic_1h_annual,0.92153772804757,5.72942946093934e-17,0.07846227195243,1,269.202633421327,243.809660468447,25.3929729528806,0,0,0.89375,1.24344978758018e-14,2.19032902515444e-13,0,200,22.3196604684468,0,0,260.68,0,8.52263342132742
64,NORMAL,250.405470774166,242.204169349914,200,2.39808173319034e-14,15.6571923523796,184,0,19.3403510784365,8.20130142425219,0,81310.1755392182,4844.08338699829,-76466.0921522199,1,1,model_causal_myopic_1h_annual,0.927397773375459,1.11198782986654e-16,0.0726022266245406,1,250.405470774166,242.204169349914,8.20130142425219,0,0,0.89375,2.39808173319034e-14,6.414535002238e-13,0,200,20.7141693499142,0,0,243.922,0,6.48347077416645
65,NORMAL,252.869415331254,242.439964218681,200,-7.105427357601e-15,15.858628753514,184,0,19.5607570684747,10.4294511125729,0,129260.378534237,4848.79928437362,-124411.579249864,1,1,model_causal_myopic_1h_annual,0.926532338109019,-3.29170411145092e-17,0.0734676618909812,1,252.869415331254,242.439964218681,10.4294511125729,0,0,0.89375,-7.105427357601e-15,5.16291841643546e-13,0,200,20.9499642186809,0,0,249.508,0,3.36141533125378
66,NORMAL,278.5552,242.873054918157,200,-1.95399252334028e-14,16.5360988227752,184,0,20.3015164707726,35.6821450818427,0,129630.758235386,4857.46109836314,-124773.297137023,1,1,model_causal_myopic_1h_annual,0.923633523866572,-9.02386499970856e-17,0.0763664761334285,1,278.5552,242.873054918157,35.6821450818427,0,0,0.89375,-1.95399252334028e-14,1.72097280547849e-13,0,200,21.7430549181573,0,0,278.5552,0,0
67,NORMAL,319.8916,242.610377777549,200,-2.48689957516035e-14,16.3117487473195,184,0,20.0565105013303,77.281222222451,0,129508.255250665,4852.20755555098,-124656.047695114,1,1,model_causal_myopic_1h_annual,0.924591480389844,-1.14968307988919e-16,0.0754085196101564,1,319.8916,242.610377777549,77.281222222451,0,-5.40012479177676e-14,0.89375,-2.48689957516035e-14,-2.65968524483039e-13,0,200,21.480377777549,0,0,319.8916,0,0
68,NORMAL,364.5796,241.492228669766,200,7.105427357601e-15,15.3566709698028,184,0,19.0127226846459,123.087371330234,0,128986.361342323,4829.84457339533,-124156.516768928,1,1,model_causal_myopic_1h_annual,0.928691918849562,3.29937648348832e-17,0.0713080811504376,1,364.5796,241.492228669766,123.087371330234,0,5.40012479177676e-14,0.89375,7.105427357601e-15,1.25161658580254e-13,0,200,20.3622286697663,0,0,364.5796,0,0
69,NORMAL,407.974,242.627578877859,200,1.33226762955019e-14,16.3264913086351,184,0,20.0730838078961,165.346421122141,0,129516.541903948,4852.55157755718,-124663.990326391,1,1,model_causal_myopic_1h_annual,0.924528469861133,6.15859676496777e-17,0.0754715301388674,1,407.974,242.627578877859,165.346421122141,0,0,0.89375,1.33226762955019e-14,3.59839768418229e-13,0,200,21.4975788778592,0,0,407.974,0,0
70,NORMAL,442.47,250.28317961528,200,0,24.0341150820191,184,0,27.221748576316,192.18682038472,0,85250.874288158,5005.66359230561,-80245.2106958524,1,1,model_causal_myopic_1h_annual,0.892721181891338,0,0.107278818108662,1,442.47,250.28317961528,192.18682038472,0,0,0.89375,0,3.59839768418229e-13,0,200,29.1531796152805,0,0,442.47,0,0
71,NORMAL,468.068612825203,250.231232879462,200,0,23.987501757921,184,0,27.1735902191374,217.83737994574,0,85226.7951095687,5004.62465758925,-80222.1704519795,1,1,model_causal_myopic_1h_annual,0.892906963247235,0,0.107093036752765,1,468.068612825203,250.231232879462,217.83737994574,0,0,0.89375,0,3.59839768418229e-13,0,200,29.1012328794624,0,0,466.186,1.88261282520278,0
72,NORMAL,493.921704605448,250.600132356873,200,0,23.9955180837853,184,0,27.1822471659145,243.321572248575,0,63151.1235829573,5012.00264713746,-58139.1209358198,1,1,model_causal_myopic_1h_annual,0.892875007995429,0,0.107124992004571,1,493.921704605448,250.600132356873,243.321572248575,0,0,0.89375,0,3.59839768418229e-13,0,200,29.110132356873,0,0,478.044,15.2356591751301,0.642045430317657
73,NORMAL,517.224464290804,249.505910594201,200,0,23.0131098675939,184,0,26.1607086347808,267.718553696604,0,62640.3543173904,4990.11821188401,-57650.2361055064,1,1,model_causal_myopic_1h_annual,0.896808264405366,0,0.103191735594634,1,517.224464290804,249.505910594201,267.718553696604,0,0,0.89375,0,3.59839768418229e-13,0,200,28.0159105942007,0,0,483.434,32.4577917374392,1.33267255336529
74,NORMAL,543.098009873219,251.501109799535,200,0,24.8044789196344,184,0,28.0240178454521,291.596900073684,0,63572.008922726,5030.0221959907,-58541.9867267353,1,1,model_causal_myopic_1h_annual,0.88966198965946,0,0.11033801034054,1,543.098009873219,251.501109799535,291.596900073684,0,0,0.89375,0,3.59839768418229e-13,0,200,30.011109799535,0,0,493.136,47.7995392036854,2.16247066953362
75,NORMAL,541.853195615251,250.60444095992,200,0,23.9994370950945,184,0,27.1869434957044,291.248754655331,0,63153.4717478522,5012.08881919839,-58141.3829286538,1,1,model_causal_myopic_1h_annual,0.892859386584503,0,0.107140613415497,1,541.853195615251,250.60444095992,291.248754655331,0,0,0.89375,0,3.59839768418229e-13,0,200,29.1144409599195,0,0,483.434,55.0577802839971,3.36141533125378
76,NORMAL,512.400053047406,250.984277272928,200,0,24.340483188969,184,0,27.5418603525184,261.415775774478,0,63330.9301762592,5019.68554545856,-58311.2446308006,1,1,model_causal_myopic_1h_annual,0.89150204705378,0,0.10849795294622,1,512.400053047406,250.984277272928,261.415775774478,0,0,0.89375,0,3.59839768418229e-13,0,200,29.494277272928,0,0,448.938,58.6398252888397,4.82222775856656
77,NORMAL,443.517922697826,249.378343005166,200,0,22.8986435604046,184,0,26.0424481779795,194.13957969266,0,62581.2240889897,4987.56686010332,-57593.6572288864,1,1,model_causal_myopic_1h_annual,0.897268807047724,0,0.102731192952276,1,443.517922697826,249.378343005166,194.13957969266,0,0,0.89375,0,3.59839768418229e-13,0,200,27.8883430051659,0,0,396.116,40.9184519236591,6.48347077416645
78,NORMAL,406.995403668959,250.976519922025,200,-7.99360577730113e-15,24.3335521285792,184,0,27.5350709875166,156.018883746934,0,63327.5354937583,5019.5303984405,-58308.0050953178,1,1,model_causal_myopic_1h_annual,0.891529591103554,-3.56326804504014e-17,0.108470408896446,1,406.995403668959,250.976519922025,156.018883746934,0,0,0.89375,-7.99360577730113e-15,2.19032902515444e-13,0,200,29.4865199220249,0,0,345.5872,45.0038753332323,16.4043283357266
79,NORMAL,347.000639634695,250.728795287778,200,-9.76996261670138e-15,24.1111538364567,184,0,27.3039663652195,96.2718443469172,0,85291.9831826097,5014.57590575556,-80277.4072768542,1,1,model_causal_myopic_1h_annual,0.892414306812897,-4.35942720808574e-17,0.107585693187103,1,347.000639634695,250.728795287778,96.2718443469172,0,0,0.89375,-9.76996261670138e-15,4.69356219675951e-14,0,200,29.2387952877783,0,0,297.5476,29.8663241328411,19.5867155018544
80,NORMAL,294.188211996066,243.34762958629,200,-1.59872115546023e-14,16.6342442465359,184,0,20.4114055500593,50.8405824097759,0,81845.7027750297,4866.95259172581,-76978.7501833038,1,1,model_causal_myopic_1h_annual,0.923215074770886,-7.37981735538005e-17,0.076784925229114,1,294.188211996066,243.34762958629,50.8405824097759,0,0,0.89375,-1.59872115546023e-14,-2.34678109837976e-13,0,200,21.8576295862905,0,0,257.3284,14.1251786517925,22.7346333442739
81,NORMAL,289.035065989744,242.52444726511,200,5.15143483426073e-14,15.9311108545317,184,0,19.6428517251335,46.5106187246348,0,81461.4258625668,4850.48894530219,-76610.9369172646,1,1,model_causal_myopic_1h_annual,0.926221326832037,2.38568440363887e-16,0.073778673167963,1,289.035065989744,242.52444726511,46.5106187246348,0,0,0.89375,5.15143483426073e-14,9.07422024706839e-13,0,200,21.0344472651095,0,0,261.7972,1.25420608374818,25.9836599059962
82,NORMAL,252.9871898688,243.330351857751,200,1.33226762955019e-14,16.619517947169,184,0,20.3956076617516,9.65683801104916,0,81837.8038308758,4866.60703715502,-76971.1967937208,1,1,model_causal_myopic_1h_annual,0.923277837081965,6.15026587712707e-17,0.0767221629180355,1,252.9871898688,243.330351857751,9.65683801104916,0,0,0.89375,1.33226762955019e-14,1.14210013454481e-12,0,200,21.840351857751,0,0,223.8124,0,29.1747898688002
83,NORMAL,199.3615898688,199.3615898688,156.48614016901,-1.06581410364015e-14,16.230963334125,143.96724895549,0,19.9709622063053,0,0,67213.6907271289,3987.23179737601,-63226.4589297529,1,1,model_causal_myopic_1h_annual,0.906025732223848,-6.17086601166168e-17,0.0939742677761521,1,199.3615898688,199.3615898688,0,0,0,0.89375,-1.06581410364015e-14,9.54357646674434e-13,0,156.48614016901,21.3854496997899,0,0,170.1868,0,29.1747898688002
84,NORMAL,166.8352,166.8352,123.700856061306,-4.44089209850063e-15,16.7596298887982,113.804787576401,0,20.5490908168492,0,0,56644.268935929,3336.704,-53307.564935929,1,1,model_causal_myopic_1h_annual,0.880680820834182,-3.16166647755881e-17,0.119319179165818,1,166.8352,166.8352,0,0,0,0.89375,-4.44089209850063e-15,8.76131610061776e-13,0,123.700856061306,22.0043439386946,0,0,166.8352,0,0
85,NORMAL,208.1716,208.1716,165.282651543726,8.88178419700133e-16,16.5500324467317,152.060039420228,0,20.3200922246633,0,0,70301.6603036138,4163.432,-66138.2283036138,1,1,model_causal_myopic_1h_annual,0.90898208130943,4.8845917038036e-18,0.0910179186905702,1,208.1716,208.1716,0,0,0,0.89375,8.88178419700133e-16,8.91776817384308e-13,0,165.282651543726,21.7589484562737,0,0,208.1716,0,0
86,NORMAL,253.9768,241.811550740839,200,-3.5527136788005e-15,15.6297534085284,184,0,19.3140991042885,12.1652492591613,0,81297.0495521443,4836.23101481678,-76460.8185373275,1,1,model_causal_myopic_1h_annual,0.927515784990411,-1.64759900831941e-17,0.0724842150095888,1,253.9768,241.811550740839,12.1652492591613,0,0,0.89375,-3.5527136788005e-15,8.29195988094181e-13,0,200,20.6815507408388,0,0,253.9768,0,0
87,NORMAL,277.438,241.946410770204,200,-9.76996261670138e-15,15.7449643296918,184,0,19.4402027171756,35.4915892297964,0,81360.1013585878,4838.92821540407,-76521.1731431838,1,1,model_causal_myopic_1h_annual,0.927020478190021,-4.52847770841657e-17,0.0729795218099787,1,277.438,241.946410770204,35.4915892297964,0,0,0.89375,-9.76996261670138e-15,6.57098707546332e-13,0,200,20.8164107702036,0,0,277.438,0,0
88,NORMAL,301.944470669534,242.25552172747,200,-1.15463194561016e-14,15.7015119142831,184,0,19.3928380925226,59.6889489420637,0,81336.4190462613,4845.1104345494,-76491.3086117119,1,1,model_causal_myopic_1h_annual,0.927207223653941,-5.35291540315674e-17,0.0727927763460588,1,301.944470669534,242.25552172747,59.6889489420637,0,0,0.89375,-1.15463194561016e-14,4.5371101235342e-13,0,200,20.7655217274699,0,0,299.782,0,2.16247066953362
89,NORMAL,344.479815331254,243.07633281578,200,-7.105427357601e-15,16.4026508783973,184,0,20.1595566879929,101.403482515474,0,129559.778343996,4861.52665631559,-124698.251687681,1,1,model_causal_myopic_1h_annual,0.924203096349247,-3.28342898238975e-17,0.0757969036507525,1,344.479815331254,243.07633281578,101.403482515474,0,0,0.89375,-7.105427357601e-15,3.28549353773166e-13,0,200,21.5863328157797,0,0,341.1184,0,3.36141533125378
90,NORMAL,381.534227758566,241.612162531539,200,8.88178419700125e-16,15.1519997555517,184,0,18.7923177050546,139.922065227028,0,128876.158852527,4832.24325063078,-124043.915601897,1,1,model_causal_myopic_1h_annual,0.929575371027149,4.12814392015525e-18,0.0704246289728513,1,381.534227758566,241.612162531539,139.922065227028,0,0,0.89375,8.88178419700125e-16,3.44194561095698e-13,0,200,20.1221625315389,0,0,376.712,0,4.82222775856656
91,NORMAL,400.443470774166,242.271479273494,200,-2.66453525910038e-15,15.7151906921536,184,0,19.4082213388042,158.171991500673,0,129184.110669402,4845.42958546987,-124338.681083932,1,1,model_causal_myopic_1h_annual,0.92714842825056,-1.23520983874656e-17,0.07285157174944,1,400.443470774166,242.271479273494,158.171991500673,0,0,0.89375,-2.66453525910038e-15,2.97258939128103e-13,0,200,20.7814792734935,0,0,393.96,0,6.48347077416645
92,NORMAL,388.468633421327,242.852120302798,200,1.15463194561016e-14,16.2111801756109,184,0,19.9506577789268,145.616513118529,0,129455.328889463,4857.04240605596,-124598.286483407,1,1,model_causal_myopic_1h_annual,0.925021545313041,5.34029713298058e-17,0.0749784546869586,1,388.468633421327,242.852120302798,145.616513118529,0,0,0.89375,1.15463194561016e-14,5.00646634321015e-13,0,200,21.362120302798,0,0,379.946,0,8.52263342132742
93,NORMAL,355.227033421327,243.267517223855,200,6.21724893790088e-15,16.5660220215283,184,0,20.3387759897171,111.959516197472,0,129649.387994859,4865.3503444771,-124784.037650381,1,1,model_causal_myopic_1h_annual,0.923505904264698,2.87083305121744e-17,0.0764940957353018,1,355.227033421327,243.267517223855,111.959516197472,0,0,0.89375,6.21724893790088e-15,6.10163085578737e-13,0,200,21.7775172238552,0,0,346.7044,0,8.52263342132742
94,NORMAL,320.789070774166,241.992121036417,200,1.33226762955019e-14,15.4766164808449,184,0,19.1477974541742,78.7969497377497,0,81213.8987270871,4839.84242072834,-76374.0563063588,1,1,model_causal_myopic_1h_annual,0.92817496054278,6.18288727245084e-17,0.0718250394572199,1,320.789070774166,241.992121036417,78.7969497377497,0,0,0.89375,1.33226762955019e-14,8.44841195416713e-13,0,200,20.5021210364168,0,0,314.3056,0,6.48347077416645
95,NORMAL,289.461372914544,243.121978746199,200,-6.21724893790088e-15,16.4417372486414,184,0,20.2031860834308,46.3393941683449,0,81741.5930417154,4862.43957492398,-76879.1534667914,1,1,model_causal_myopic_1h_annual,0.924036198112041,-2.87248153564703e-17,0.0759638018879587,1,289.461372914544,243.121978746199,46.3393941683449,0,0,0.89375,-6.21724893790088e-15,7.35324744158991e-13,0,200,21.6319787461991,0,0,283.024,1.61514515597752,4.82222775856656
96,NORMAL,272.398784898741,242.641475092574,200,3.10862446895044e-14,16.3388208891177,184,0,20.0908075278906,29.7573098061666,0,59605.4037639453,4852.82950185149,-54752.5742620938,1,1,model_causal_myopic_1h_annual,0.924475779141405,1.4369240139955e-16,0.0755242208585949,1,272.398784898741,242.641475092574,29.7573098061666,0,0,0.89375,3.10862446895044e-14,1.2829070004476e-12,0,200,21.5114750925742,0,0,258.4456,13.9531848987407,0
97,NORMAL,255.316492189923,249.20941943175,200,-1.4210854715202e-14,23.0705125641209,184,0,26.2249211114541,6.10707275817302,0,62672.4605557271,4984.18838863501,-57688.2721670921,1,1,model_causal_myopic_1h_annual,0.896577488889351,-6.37056621776361e-17,0.103422511110649,1,255.316492189923,249.20941943175,6.10707275817302,0,0,0.89375,-1.4210854715202e-14,1.03258368328709e-12,0,200,28.0794194317504,0,0,227.164,28.1524921899234,0
98,NORMAL,240.304471974163,240.304471974163,190.428209481398,2.1316282072803e-14,23.6692186416149,175.193952722886,0,26.8476525385312,0,0,60870.3749227583,4806.08943948327,-56064.285483275,1,1,model_causal_myopic_1h_annual,0.889446506438109,9.9563466313829e-17,0.110553493561891,1,240.304471974163,240.304471974163,0,0,0,0.89375,2.1316282072803e-14,1.40806865902785e-12,0,190.428209481398,28.7462624927655,0,0,199.234,41.0704719741633,0
99,NORMAL,213.783128056157,213.783128056157,162.848438350713,1.59872115546023e-14,24.6195031373439,149.820563282656,0,27.8361008733824,0,0,55274.9856245287,4275.66256112314,-50999.3230634056,1,1,model_causal_myopic_1h_annual,0.868673529234265,8.5279709307635e-17,0.131326470765735,1,213.783128056157,213.783128056157,0,0,0,0.89375,1.59872115546023e-14,1.68968239083343e-12,0,162.848438350713,29.8046897054437,0,0,164.6008,49.1823280561572,0
100,NORMAL,187.814012185057,187.814012185057,137.552505185762,8.88178419700133e-16,24.0150924443592,126.548304770901,0,27.2073105502104,0,0,49375.2484201214,3756.28024370114,-45618.9681764203,1,1,model_causal_myopic_1h_annual,0.851361951303273,5.49725584045294e-18,0.148638048696727,1,187.814012185057,187.814012185057,0,0,0,0.89375,8.88178419700133e-16,1.70532759815596e-12,0,137.552505185762,29.131506999295,0,0,134.26,53.5540121850569,0
101,NORMAL,165.060788219862,165.060788219862,114.669029068973,-1.15463194561016e-14,24.1320316262752,105.495506743455,0,27.3288878715533,0,0,44383.3655542058,3301.21576439724,-41082.1497898086,1,1,model_causal_myopic_1h_annual,0.826139429299755,-8.31861038976696e-17,0.173860570700245,1,165.060788219862,165.060788219862,0,0,0,0.89375,-1.15463194561016e-14,1.50193990296304e-12,0,114.669029068973,29.2617591508895,0,0,117.208,47.8527882198621,0
102,NORMAL,148.685873127134,148.685873127134,104.842696129117,1.33226762955019e-14,17.3652692224978,96.455280438788,0,21.212813704974,0,0,39155.6741577961,2973.71746254268,-36181.9566952535,1,1,model_causal_myopic_1h_annual,0.857903949447692,1.09016431598137e-16,0.142096050552308,1,148.685873127134,148.685873127134,0,0,0,0.89375,1.33226762955019e-14,1.73661801280102e-12,0,104.842696129117,22.7131769980164,0,0,102.508,46.1778731271338,0
103,NORMAL,121.842606540853,121.842606540853,78.6023134595284,3.5527136788005e-15,16.8502873335912,72.3141283827661,0,20.6497005098488,0,0,41757.9364727202,2436.85213081706,-39321.0843419031,1,1,model_causal_myopic_1h_annual,0.823469583923524,3.72196634694168e-17,0.176530416076476,1,121.842606540853,121.842606540853,0,0,0,0.89375,3.5527136788005e-15,1.79919884209115e-12,0,78.6023134595284,22.1102930813246,0,0,88.984,32.8586065408529,0
104,NORMAL,90.5355999864313,90.5355999864313,48.0967543668807,1.59872115546023e-14,16.1656973557929,44.2490140175302,0,19.9011441843166,0,0,31280.2171384692,1810.71199972863,-29469.5051387406,1,1,model_causal_myopic_1h_annual,0.74844256758898,2.48779981560547e-16,0.25155743241102,1,90.5355999864313,90.5355999864313,0,0,0,0.89375,1.59872115546023e-14,2.08081257389672e-12,0,48.0967543668807,21.3088456195506,0,0,73.108,17.4275999864313,0
105,NORMAL,59.7743658334165,59.7743658334165,17.0153820798872,1.06581410364015e-14,16.439149295404,15.6541515134963,0,20.2000806271642,0,0,21135.5348584408,1195.48731666833,-19940.0475417724,1,1,model_causal_myopic_1h_annual,0.508612178392504,3.18585871577127e-16,0.491387821607496,1,59.7743658334165,59.7743658334165,0,0,0,0.89375,1.06581410364015e-14,2.2685550617671e-12,0,17.0153820798872,21.6289837535292,0,0,57.232,2.54236583341648,0
106,NORMAL,44.884,44.884,2.99715189413831,4.44089209850063e-15,15.6941806535289,2.75737974260725,0,19.3855113383541,0,0,16085.4123765157,897.680000000001,-15187.7323765157,1,1,model_causal_myopic_1h_annual,0.160349824524007,2.37590984333263e-16,0.839650175475993,1,44.884,44.884,0,0,0,0.89375,4.44089209850063e-15,2.34678109837976e-12,0,2.99715189413831,20.7568481058617,0,0,44.884,0,0
